bin_centers_min,f_min,bin_centers_max,f_max
14.987421,28.4635799121707,14.987421,6.3474261841714785
15.421839,27.94786152021289,15.421839,6.256530700657684
15.856257,27.948622496031717,15.856257,5.8966144790173765
16.290675,28.210812549712227,16.290675,5.994698937184092
16.725092999999998,28.18555669726644,16.725092999999998,5.726804824932255
17.159511,28.350811774177565,17.159511,6.03372561972364
17.593929,28.268612927822844,17.593929,5.796200092367914
18.028347,28.229789591796695,18.028347,5.6468077177604945
18.462765,27.914040234249573,18.462765,5.398982997512929
18.897183,27.63871174277633,18.897183,5.586238738081955
19.331601,27.85731567801606,19.331601,5.49077362620962
19.766019,27.883439854617688,19.766019,5.645182953962533
20.200437,27.753193270921855,20.200437,5.656184153363021
20.634854999999998,27.676028509858916,20.634854999999998,5.542296439032485
21.069273,27.696886044076383,21.069273,5.561140667651354
21.503691,27.53427433315654,21.503691,5.621074255799529
21.938109,27.784917258649592,21.938109,5.248706343731831
22.372527,27.511897358627223,22.372527,5.153456666802081
22.806945,27.543607445946023,22.806945,5.14928615947939
23.241363,27.518618537619123,23.241363,4.961567385041541
23.675780999999997,27.41455594106703,23.675780999999997,4.894626238310738
24.110199,27.148144929594295,24.110199,4.650929164873465
24.544617000000002,27.113200055298062,24.544617000000002,4.448513668841135
24.979035,26.86377022507614,24.979035,4.5086618367999725
25.413453,26.97890537568731,25.413453,4.577062477824176
25.847870999999998,26.889817099050486,25.847870999999998,4.696053488607037
26.282289,27.025229616599027,26.282289,4.630698632354342
26.716707,27.096678197862936,26.716707,4.446630153900643
27.151125,26.915564281472015,27.151125,4.672951492357937
27.585543000000005,26.940987280123508,27.585543000000005,4.512687298796282
28.019961000000002,26.8356773706436,28.019961000000002,4.281267849439881
28.454379,26.959279133448,28.454379,4.227150352189403
28.888797000000004,27.027678646509095,28.888797000000004,4.43889333000744
29.323215000000005,26.977718146241635,29.323215000000005,4.334082079549105
29.757633000000002,26.65455709760249,29.757633000000002,4.395850789207443
30.192051,26.72950296378503,30.192051,4.42540337092986
30.626469000000004,26.40286053352713,30.626469000000004,4.474912564222482
31.060887000000005,26.437001581716352,31.060887000000005,4.165391359812592
31.495305000000002,26.495899748374608,31.495305000000002,4.1519705546504
31.929723000000006,26.16606688994165,31.929723000000006,4.138166066432404
32.364141000000004,26.0895683829422,32.364141000000004,4.32914725237588
32.798559000000004,26.07094569775203,32.798559000000004,4.2490140099871105
33.232977,26.036849860978517,33.232977,4.001094193039162
33.667395000000006,25.90247350216199,33.667395000000006,3.8391274508238977
34.101813,25.894111726823652,34.101813,3.9315612689020094
34.536231,25.92608650975248,34.536231,3.8731478275562665
34.970649,25.728742256151506,34.970649,3.7296722508025484
35.405067,25.55773952812801,35.405067,3.890115426963936
35.839485,25.647846444143365,35.839485,3.79903197008234
36.273903000000004,25.806658594207008,36.273903000000004,3.8523199831952315
36.708321000000005,25.758243325804006,36.708321000000005,3.7516710579907695
37.142739000000006,25.702145731126272,37.142739000000006,3.6128495778710183
37.577157,25.68155274315314,37.577157,3.7381534758876622
38.011575,25.679475947531852,38.011575,3.5415356087148497
38.445993,25.631032269101645,38.445993,3.8106604747509785
38.880411,25.107203645502224,38.880411,3.6393830522803885
39.314829,24.974459298320493,39.314829,3.602878095231306
39.749247000000004,25.37746057099878,39.749247000000004,3.389962425467302
40.183665000000005,25.225192080474976,40.183665000000005,4.047187059525673
40.618083,25.51623826673008,40.618083,3.210156983699444
41.052501,25.474142213747484,41.052501,3.2463608589582638
41.48691900000001,25.166382438173628,41.48691900000001,3.010086463020672
41.921337,24.559459645552714,41.921337,2.839911716368152
42.355755,24.829445185156644,42.355755,2.9218252980172634
42.790173,25.08897060176228,42.790173,2.916351860339904
43.224591000000004,25.163482573647002,43.224591000000004,3.052939836129542
